#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,name,type
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T08:26:40Z,15.027764991477683,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T10:26:50Z,14.067856681346893,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T12:27:00Z,15.457685732841492,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T14:27:10Z,15.729521131515503,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T16:27:20Z,14.220359873771667,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T18:27:30Z,14.798455872113191,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T20:27:40Z,15.322960090637206,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-12T22:27:50Z,14.897005951404571,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T00:28:00Z,14.858206295967102,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T02:28:10Z,15.08967078173602,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T04:28:20Z,15.657425034046174,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T06:28:30Z,16.118487989902498,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T08:28:40Z,17.042337119579315,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T10:28:50Z,15.598637914657592,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T12:29:00Z,15.888524615764618,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T14:29:10Z,15.659061552603033,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T16:29:20Z,14.50400812414628,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T18:29:30Z,16.137274420261384,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T20:29:40Z,16.704293698440363,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-13T22:29:50Z,17.476586438432523,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-14T00:30:00Z,17.504106044769287,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
,,0,2021-05-01T12:31:40Z,2021-05-31T13:31:40Z,2021-05-14T02:30:10Z,17.109158849716188,Current B Phase,modbus,ubuntu,Energymeter 4,holding_register
